slug	first_name	last_name	city	department_code	website	booking_url	source_google_title	source_google_maps_url	result	error
anne-martel-antony	Anne	MARTEL	Antony	92	http://www.annemartel-naturopathe.fr/		Anne Martel Naturopathe	https://www.google.com/maps/place/Anne+Martel+Naturopathe/data=!4m7!3m6!1s0x47e67723913ecf7b:0xdc78af7e292f8a9a!8m2!3d48.7546279!4d2.3062952!16s%2Fg%2F11g6blcvfd!19sChIJe88-kSN35kcRmoovKX6veNw?authuser=0&hl=fr&rclk=1	website_found	
anne-martel-lieusaint	Anne	MARTEL	Lieusaint	77	https://www.annemartel-naturopathe.fr/adistance		Anne Martel Naturopathe -Lieusaint	https://www.google.com/maps/place/Anne+Martel+Naturopathe+-Lieusaint/data=!4m7!3m6!1s0x47e5e3eeec3e6395:0xb712d61ff5e73542!8m2!3d48.6208643!4d2.5381353!16s%2Fg%2F11kmc07l_9!19sChIJlWM-7O7j5UcRQjXn9R_WErc?authuser=0&hl=fr&rclk=1	website_found	
anne-poncelet-savigny-sur-orge	Anne	PONCELET	Savigny-sur-Orge	91	https://anneponcelet.fr/		Anne Poncelet	https://www.google.com/maps/place/Anne+Poncelet/data=!4m7!3m6!1s0x47e5df4a7f22edbf:0x705aa5c1fd5f700!8m2!3d48.6875796!4d2.3509893!16s%2Fg%2F11t36qcvzr!19sChIJv-0if0rf5UcRAPfVH1yqBQc?authuser=0&hl=fr&rclk=1	website_found	
anne-roquette-voisins-le-bretonneux	Anne	ROQUETTE	Voisins-le-Bretonneux	78	https://www.anneroquette.com/?utm_source=gmb		Anne Roquette - naturopathe, réflexologue, chi nei tsang, drainage lymphatique Vodder, kobido - SQY Voisins le Btx	https://www.google.com/maps/place/Anne+Roquette+-+naturopathe,+r%C3%A9flexologue,+chi+nei+tsang,+drainage+lymphatique+Vodder,+kobido+-+SQY+Voisins+le+Btx/data=!4m7!3m6!1s0x47e6813e663d2417:0xd29792fcd644bba7!8m2!3d48.759307!4d2.0491898!16s%2Fg%2F11trwr6hv0!19sChIJFyQ9Zj6B5kcRp7tE1vySl9I?authuser=0&hl=fr&rclk=1	website_found	
anne-sophie-camurat-bois-le-roi	Anne-Sophie	CAMURAT	Bois-le-Roi	77	https://www.annesophiecamurat.com/		Anne-Sophie Camurat - Psycho praticienne, Naturopathe & Prof de Yoga	https://www.google.com/maps/place/Anne-Sophie+Camurat+-+Psycho+praticienne,+Naturopathe+%26+Prof+de+Yoga/data=!4m7!3m6!1s0x47e5f1b66483718f:0xfad10d75fee4694a!8m2!3d48.4812034!4d2.6774484!16s%2Fg%2F11nnvrmyfk!19sChIJj3GDZLbx5UcRSmnk_nUN0fo?authuser=0&hl=fr&rclk=1	website_found	
anne-thevenon-asnieres-sur-seine	Anne	THEVENON	Asnières-sur-Seine	92	https://anne-thevenon.fr/		Anne Thevenon - Praticienne en phytothérapie : Troubles hormonaux & Formatrice Méthode Billings™ WOOMB : fertilité naturelle	https://www.google.com/maps/place/Anne+Thevenon+-+Praticienne+en+phytoth%C3%A9rapie+:+Troubles+hormonaux+%26+Formatrice+M%C3%A9thode+Billings%E2%84%A2+WOOMB+:+fertilit%C3%A9+naturelle/data=!4m7!3m6!1s0x47e66f1c924e8227:0xc3d4b5c85c126d78!8m2!3d48.9144094!4d2.2856349!16s%2Fg%2F11kjpsnmcj!19sChIJJ4JOkhxv5kcReG0SXMi11MM?authuser=0&hl=fr&rclk=1	website_found	
annette-st-john-montesson	Annette	ST JOHN	Montesson	78	https://annette-st-john.fr/		Annette St John - Coach de vie et développement personnel Naturopathe Yvelines 78	https://www.google.com/maps/place/Annette+St+John+-+Coach+de+vie+et+d%C3%A9veloppement+personnel+Naturopathe+Yvelines+78/data=!4m7!3m6!1s0x47e6626f2c4b7079:0xf69dc8b699afc098!8m2!3d48.9130776!4d2.1186747!16s%2Fg%2F11cs04vslz!19sChIJeXBLLG9i5kcRmMCvmbbInfY?authuser=0&hl=fr&rclk=1	website_found	
annie-chevalier-levallois-perret	Annie	CHEVALIER	Levallois-Perret	92	https://annie-chevalier.fr/		Annie Chevalier - naturopathie, massages et conseillère en vitalité	https://www.google.com/maps/place/Annie+Chevalier+-+naturopathie,+massages+et+conseill%C3%A8re+en+vitalit%C3%A9/data=!4m7!3m6!1s0x47e66fba0cf7badf:0x5887e071d48af8f9!8m2!3d48.8887408!4d2.2839102!16s%2Fg%2F11ld2t3r4f!19sChIJ37r3DLpv5kcR-fiK1HHgh1g?authuser=0&hl=fr&rclk=1	website_found	
antoinette-guepratte-clamart	Antoinette	GUÉPRATTE	Clamart	92			Antoinette Guépratte - Naturopathe	https://www.google.com/maps/place/Antoinette+Gu%C3%A9pratte+-+Naturopathe/data=!4m7!3m6!1s0x47e67a73f315038b:0xfebde8ecc2d4f05!8m2!3d48.8012571!4d2.2666093!16s%2Fg%2F11cn17qfgh!19sChIJiwMV83N65kcRBU8tzI7e6w8?authuser=0&hl=fr&rclk=1	no_external_link_found	
antonella-zarri-joinville-le-pont	Antonella	ZARRI	Joinville-le-Pont	94	http://www.antonellazarri.com/		Antonella Zarri Praticienne Massages-Bien-Être et Techniques Myofasciales - Naturopathe - Conseillère agréée Fleurs de Bach	https://www.google.com/maps/place/Antonella+Zarri+Praticienne+Massages-Bien-%C3%8Atre+et+Techniques+Myofasciales+-+Naturopathe+-+Conseill%C3%A8re+agr%C3%A9%C3%A9e+Fleurs+de+Bach/data=!4m7!3m6!1s0x47e6710fd78888bd:0xe9b03850efd3f7d1!8m2!3d48.816522!4d2.4713025!16s%2Fg%2F11rqkytlk8!19sChIJvYiI1w9x5kcR0ffT71A4sOk?authuser=0&hl=fr&rclk=1	website_found	
armelle-ferrer-orgeval	Armelle	FERRER	Orgeval	78			Armelle FERRER Naturopathe Kobido	https://www.google.com/maps/place/Armelle+FERRER+Naturopathe+Kobido/data=!4m7!3m6!1s0x47e68fdb78e1098b:0x208f4398eff6bdf7!8m2!3d48.9187883!4d1.9766048!16s%2Fg%2F11hrbz9qvp!19sChIJiwnheNuP5kcR973275hDjyA?authuser=0&hl=fr&rclk=1	no_external_link_found	
armelle-huet-versailles	Armelle	HUET	Versailles	78	http://www.armelle-naturopathe.com/		Armelle HUET Naturopathe	https://www.google.com/maps/place/Armelle+HUET+Naturopathe/data=!4m7!3m6!1s0x47e67db989b667d5:0xf44fd5320f2d2d90!8m2!3d48.8090817!4d2.1247488!16s%2Fg%2F11g87lkrsj!19sChIJ1We2ibl95kcRkC0tDzLVT_Q?authuser=0&hl=fr&rclk=1	website_found	
arom-anel-la-beaute-simple-bourg-la-reine	Arom-Anel	LA BEAUTÉ SIMPLE	Bourg-la-Reine	92	http://www.arom-anel.fr/		Arom-Anel, la beauté simple et naturelle à domicile	https://www.google.com/maps/place/Arom-Anel,+la+beaut%C3%A9+simple+et+naturelle+%C3%A0+domicile/data=!4m7!3m6!1s0x47e6772b1655cec9:0xe655ab06e7ba24ad!8m2!3d48.7744595!4d2.3172622!16s%2Fg%2F11fz9zx_b9!19sChIJyc5VFit35kcRrSS65warVeY?authuser=0&hl=fr&rclk=1	website_found	
assan-agchariou-domont	Assan	AGCHARIOU	Domont	95	https://www.crenolib.fr/therapeute/sophrologue/domont/95330/20606-assan_agchariou	https://www.crenolib.fr/therapeute/sophrologue/domont/95330/20606-assan_agchariou	Assan Agchariou - Sophrologue, naturopathe, professeur de yoga	https://www.google.com/maps/place/Assan+Agchariou+-+Sophrologue,+naturopathe,+professeur+de+yoga/data=!4m7!3m6!1s0x47e6436852223ac9:0xdca13d20467018a8!8m2!3d49.0259748!4d2.3403042!16s%2Fg%2F11r6r6b0jy!19sChIJyToiUmhD5kcRqBhwRiA9odw?authuser=0&hl=fr&rclk=1	website_and_booking_found	
astrid-heratchian-breuillet	Astrid	HERATCHIAN	Breuillet	91	https://www.minciraunaturel.fr/		Astrid Heratchian nutritionniste naturopathe essonne	https://www.google.com/maps/place/Astrid+Heratchian+nutritionniste+naturopathe+essonne/data=!4m7!3m6!1s0x47e5dd14cabca809:0x6b8b372841cd441a!8m2!3d48.5740422!4d2.1872613!16s%2Fg%2F11fpmnxl8g!19sChIJCai8yhTd5UcRGkTNQSg3i2s?authuser=0&hl=fr&rclk=1	website_found	
astrid-heratchian-dourdan	Astrid	HERATCHIAN	Dourdan	91	http://www.mincir91.fr/		Astrid Heratchian Coach Minceur - Naturopathe	https://www.google.com/maps/place/Astrid+Heratchian+Coach+Minceur+-+Naturopathe/data=!4m7!3m6!1s0x47e433e9e7ea4875:0xd277af6600c28130!8m2!3d48.5298734!4d2.0136438!16s%2Fg%2F11gyxcs8nx!19sChIJdUjq5-kz5EcRMIHCAGavd9I?authuser=0&hl=fr&rclk=1	website_found	
ateliers-dojo-montreuil	Ateliers	DOJO	Montreuil	93	http://ateliersdojo.com/contact-me/		Ateliers Dojo	https://www.google.com/maps/place/Ateliers+Dojo/data=!4m7!3m6!1s0x47e66d7d217f2aeb:0xba3d1ab2fed8f828!8m2!3d48.8570485!4d2.4230202!16s%2Fg%2F11fmdf0vjm!19sChIJ6yp_IX1t5kcRKPjY_rIaPbo?authuser=0&hl=fr&rclk=1	website_found	
aude-tombois-azeroual-brie-comte-robert	Aude	TOMBOIS AZEROUAL	Brie-Comte-Robert	77			Aude TOMBOIS AZEROUAL	https://www.google.com/maps/place/Aude+TOMBOIS+AZEROUAL/data=!4m7!3m6!1s0x47e6097e6c412359:0xe7b1e3fc68e127d7!8m2!3d48.6970928!4d2.6028222!16s%2Fg%2F11jq41dpbf!19sChIJWSNBbH4J5kcR1yfhaPzjsec?authuser=0&hl=fr&rclk=1	no_external_link_found	
aura-therapeutique-porcheville	Aura	THÉRAPEUTIQUE	Porcheville	78	https://www.fresha.com/fr/a/aura-therapeutique-porcheville-55-grande-rue-z78vrou0?pId=2714628#gallery-section		Aura thérapeutique - Héloïse FARAH	https://www.google.com/maps/place/Aura+th%C3%A9rapeutique+-+H%C3%A9lo%C3%AFse+FARAH/data=!4m7!3m6!1s0x47e6954d97b899b3:0x9f8e3f82ca18c4ed!8m2!3d48.9716034!4d1.7790741!16s%2Fg%2F11xdvnghq6!19sChIJs5m4l02V5kcR7cQYyoI_jp8?authuser=0&hl=fr&rclk=1	website_found	
aurelia-richard-neuilly-sur-seine	Aurelia	RICHARD	Neuilly-sur-Seine	92	http://www.aromatelier.fr/		Aurelia Richard	https://www.google.com/maps/place/Aurelia+Richard/data=!4m7!3m6!1s0x47e6651bd503a2c3:0xbf8d619b2e5c0888!8m2!3d48.8819019!4d2.2549757!16s%2Fg%2F11r1098bfy!19sChIJw6ID1Rtl5kcRiAhcLpthjb8?authuser=0&hl=fr&rclk=1	website_found	
aurelie-belin-richecoeur-etampes	Aurélie	BELIN RICHECOEUR	Étampes	91	https://www.mantranaturo.com/		Naturopathe - Mantra - Aurélie Belin Richecoeur	https://www.google.com/maps/place/Naturopathe+-+Mantra+-+Aur%C3%A9lie+Belin+Richecoeur/data=!4m7!3m6!1s0x47e5c9a3a6176b21:0x1d4e3760783d8529!8m2!3d48.4328517!4d2.1595828!16s%2Fg%2F11vzcdz_86!19sChIJIWsXpqPJ5UcRKYU9eGA3Th0?authuser=0&hl=fr&rclk=1	website_found	
aurelie-gaulard-carrieres-sur-seine	Aurélie	GAULARD	Carrières-sur-Seine	78	https://divinoe.wordpress.com/		Aurélie GAULARD	https://www.google.com/maps/place/Aur%C3%A9lie+GAULARD/data=!4m7!3m6!1s0x47e6639a63f0ca4f:0xc6d07a205ff5aa43!8m2!3d48.9088383!4d2.1767478!16s%2Fg%2F11gbk1hzjl!19sChIJT8rwY5pj5kcRQ6r1XyB60MY?authuser=0&hl=fr&rclk=1	website_found	
aurelie-gavela-saint-illiers-la-ville	Aurélie	GAVELA	Saint-Illiers-la-Ville	78	https://naturoreflexobyorely.fr/		Aurélie Gavela - Naturopathe, réflexologue, masseuse à domicile	https://www.google.com/maps/place/Aur%C3%A9lie+Gavela+-+Naturopathe,+r%C3%A9flexologue,+masseuse+%C3%A0+domicile/data=!4m7!3m6!1s0xadbd6a158a94ccad:0x1520e15027b0d713!8m2!3d48.975639!4d1.5391971!16s%2Fg%2F11vc1kgprp!19sChIJrcyUihVqva0RE9ewJ1DhIBU?authuser=0&hl=fr&rclk=1	website_found	
aurelie-guyot-nmh-maule	Aurelie	GUYOT-NMH	Maule	78	https://www.aurelieguyot.fr/		AURELIE GUYOT-NMH	https://www.google.com/maps/place/AURELIE+GUYOT-NMH/data=!4m7!3m6!1s0x47e69179e87ebeeb:0x53e15c5b17f22cf0!8m2!3d48.911884!4d1.8676621!16s%2Fg%2F11rd2fswyx!19sChIJ675-6HmR5kcR8CzyF1tc4VM?authuser=0&hl=fr&rclk=1	website_found	
aurelie-held-clamart	Aurelie	HELD	Clamart	92	https://www.aurelieheld.com/		Aurelie Held Naturopathe	https://www.google.com/maps/place/Aurelie+Held+Naturopathe/data=!4m7!3m6!1s0x47e67b5b40e52127:0x4d1e9d7d2993f11e!8m2!3d48.8019039!4d2.2642417!16s%2Fg%2F11lf1_f7hd!19sChIJJyHlQFt75kcRHvGTKX2dHk0?authuser=0&hl=fr&rclk=1	website_found	
aurelie-paris-sophrologue-hypnose-chenoise-cucharmoy	Aurélie	PARIS SOPHROLOGUE HYPNOSE	Chenoise-Cucharmoy	77			Aurélie Paris Sophrologue Hypnose Naturopathe Psychopraticien 77 (Proche Provins, Seine et Marne)	https://www.google.com/maps/place/Aur%C3%A9lie+Paris+Sophrologue+Hypnose+Naturopathe+Psychopraticien+77+%28Proche+Provins,+Seine+et+Marne%29/data=!4m7!3m6!1s0x47ef35d39918dd53:0xd98d9e505b5da65b!8m2!3d48.6146498!4d3.1935677!16s%2Fg%2F11gzphrt2h!19sChIJU90YmdM170cRW6ZdW1Cejdk?authuser=0&hl=fr&rclk=1	no_external_link_found	
aurelie-sanchez-vincennes	Aurélie	SANCHEZ	Vincennes	94			Aurélie Sanchez Naturopathe	https://www.google.com/maps/place/Aur%C3%A9lie+Sanchez+Naturopathe/data=!4m7!3m6!1s0x47e672a29740f6b3:0x57f7cbae15f942f3!8m2!3d48.8486585!4d2.4294758!16s%2Fg%2F11b6y90v3h!19sChIJs_ZAl6Jy5kcR80L5Fa7L91c?authuser=0&hl=fr&rclk=1	no_external_link_found	
auris-laser-auriculotherapie-laser-villiers-le-bel	Auris	LASER AURICULOTHÉRAPIE LASER	Villiers-le-Bel	95			Auris Laser Auriculothérapie Laser	https://www.google.com/maps/place/Auris+Laser+Auriculoth%C3%A9rapie+Laser/data=!4m7!3m6!1s0x47e6698cd62ffdef:0xc7cdde0e31ed108c!8m2!3d49.01055!4d2.3837443!16s%2Fg%2F11m2dyzlbl!19sChIJ7_0v1oxp5kcRjBDtMQ7ezcc?authuser=0&hl=fr&rclk=1	no_external_link_found	
aurora-araujo-bezons	Aurora	ARAUJO	Bezons	95	https://www.resalib.fr/praticien/101848-aurora-araujo-naturopathe-bezons	https://www.resalib.fr/praticien/101848-aurora-araujo-naturopathe-bezons	Aurora Araujo	https://www.google.com/maps/place/Aurora+Araujo/data=!4m7!3m6!1s0x47e6654f44b8b7a9:0x1a0cd817286c98c7!8m2!3d48.925306!4d2.2110055!16s%2Fg%2F11w8plw59y!19sChIJqbe4RE9l5kcRx5hsKBfYDBo?authuser=0&hl=fr&rclk=1	website_and_booking_found	
aurore-alvarez-villennes-sur-seine	Aurore	ALVAREZ	Villennes-sur-Seine	78	https://aurorealvarez.fr/		Aurore Alvarez	https://www.google.com/maps/place/Aurore+Alvarez/data=!4m7!3m6!1s0x43e1184f504dae5:0xecde84b32478814a!8m2!3d48.9452388!4d1.994203!16s%2Fg%2F11zjxzc5lh!19sChIJ5doE9YQRPgQRSoF4JLOE3uw?authuser=0&hl=fr&rclk=1	website_found	
aurore-sertillange-bailly-romainvilliers	Aurore	SERTILLANGE	Bailly-Romainvilliers	77	https://www.aurore-magnetisme.com/		Aurore Sertillange - Magnétiseur - Énergéticienne • Réflexologie Plantaire • Naturopathe	https://www.google.com/maps/place/Aurore+Sertillange+-+Magn%C3%A9tiseur+-+%C3%89nerg%C3%A9ticienne+%E2%80%A2+R%C3%A9flexologie+Plantaire+%E2%80%A2+Naturopathe/data=!4m7!3m6!1s0x47e8a7ea6d65b919:0xf5ebfe39419c71d1!8m2!3d48.8510961!4d2.8220318!16s%2Fg%2F11j8kfw3xx!19sChIJGbllbeqn6EcR0XGcQTn-6_U?authuser=0&hl=fr&rclk=1	website_found	
aurore-verdier-fosses	Aurore	VERDIER	Fosses	95			Aurore Verdier naturopathe	https://www.google.com/maps/place/Aurore+Verdier+naturopathe/data=!4m7!3m6!1s0x47e639f0da6666b9:0xeaec7257fa5cbab8!8m2!3d49.0989603!4d2.511563!16s%2Fg%2F11w46nr2q6!19sChIJuWZm2vA55kcRuLpc-ldy7Oo?authuser=0&hl=fr&rclk=1	no_external_link_found	
ayur-by-flo-bures-sur-yvette	Ayur	BY FLO	Bures-sur-Yvette	91	https://www.ayurbyflo.fr/		Ayur by Flo	https://www.google.com/maps/place/Ayur+by+Flo/data=!4m7!3m6!1s0x47e5d56f8f529b61:0x53fad6ff090b0968!8m2!3d48.6950455!4d2.1540156!16s%2Fg%2F11x_k2sqvk!19sChIJYZtSj2_V5UcRaAkLCf_W-lM?authuser=0&hl=fr&rclk=1	website_found	
barbara-cruz-bourg-la-reine	Bárbara	CRUZ	Bourg-la-Reine	92			Bárbara Cruz	https://www.google.com/maps/place/B%C3%A1rbara+Cruz/data=!4m7!3m6!1s0x47e6779a215d84c1:0x26b35296ff4c31c5!8m2!3d48.7733294!4d2.3138045!16s%2Fg%2F11wj3y6bvp!19sChIJwYRdIZp35kcRxTFM_5ZSsyY?authuser=0&hl=fr&rclk=1	no_external_link_found	
baria-laalej-villejuif	Baria	LAALEJ	Villejuif	94	http://www.barialaalej.com/		Baria Laalej Naturopathe	https://www.google.com/maps/place/Baria+Laalej+Naturopathe/data=!4m7!3m6!1s0x47e673ac75f3d033:0x4c657dec17a00b35!8m2!3d48.7893844!4d2.3672478!16s%2Fg%2F11h1dp5xwk!19sChIJM9Dzdaxz5kcRNQugF-x9ZUw?authuser=0&hl=fr&rclk=1	website_found	
basak-noel-elancourt	Başak	NOËL	Élancourt	78	https://www.doazen.fr/		Doazen - Başak Noël - Naturopathe & Psychopraticienne	https://www.google.com/maps/place/Doazen+-+Ba%C5%9Fak+No%C3%ABl+-+Naturopathe+%26+Psychopraticienne/data=!4m7!3m6!1s0x47e683a5c755f5d5:0xdd29ba3ec27fb01b!8m2!3d48.7730342!4d1.9770131!16s%2Fg%2F11yhmh8fhg!19sChIJ1fVVx6WD5kcRG7B_wj66Kd0?authuser=0&hl=fr&rclk=1	website_found	
beata-chainay-sophrologue-neuville-sur-oise	Beata	CHAINAY SOPHROLOGUE	Neuville-sur-Oise	95	https://linktr.ee/Beatachainay		Beata Chainay Sophrologue Naturopathe	https://www.google.com/maps/place/Beata+Chainay+Sophrologue+Naturopathe/data=!4m7!3m6!1s0x47e68b59882fbb4b:0x6aa038057d57b166!8m2!3d49.0157028!4d2.0583308!16s%2Fg%2F11mwkxs2qg!19sChIJS7sviFmL5kcRZrFXfQU4oGo?authuser=0&hl=fr&rclk=1	website_found	
beatrice-beuriot-montigny-le-bretonneux	Béatrice	BEURIOT	Montigny-le-Bretonneux	78			Béatrice BEURIOT	https://www.google.com/maps/place/B%C3%A9atrice+BEURIOT/data=!4m7!3m6!1s0x47e6812a47100001:0xf5a8d5e6c57e2f41!8m2!3d48.7777546!4d2.0455875!16s%2Fg%2F11fmddqr6h!19sChIJAQAQRyqB5kcRQS9-xebVqPU?authuser=0&hl=fr&rclk=1	no_external_link_found	
beatrice-jacob-eragny	Béatrice	JACOB	Éragny	95	http://www.beatricenaturopathe.fr/		Béatrice Jacob - Naturopathe / Praticienne en massages bien-être Eragny sur Oise	https://www.google.com/maps/place/B%C3%A9atrice+Jacob+-+Naturopathe+%2F+Praticienne+en+massages+bien-%C3%AAtre+Eragny+sur+Oise/data=!4m7!3m6!1s0xa72abd37a364cd4b:0x8986e2ae5721333c!8m2!3d49.0242385!4d2.0945209!16s%2Fg%2F11rcqts32k!19sChIJS81koze9KqcRPDMhV67ihok?authuser=0&hl=fr&rclk=1	website_found	
beatrice-toutain-milly-la-foret	Béatrice	TOUTAIN	Milly-la-Forêt	91	https://santeeclairee.com/		Béatrice TOUTAIN Naturopathie Micronutrition Auriculothérapie Essonne (91)	https://www.google.com/maps/place/B%C3%A9atrice+TOUTAIN+Naturopathie+Micronutrition+Auriculoth%C3%A9rapie+Essonne+%2891%29/data=!4m7!3m6!1s0x47e5ebae45a60523:0xb70e7c8026774026!8m2!3d48.402052!4d2.471177!16s%2Fg%2F11w_hf6z0v!19sChIJIwWmRa7r5UcRJkB3JoB8Drc?authuser=0&hl=fr&rclk=1	website_found	
beatrice-toutain-sainte-genevieve-des-bois	Béatrice	TOUTAIN	Sainte-Geneviève-des-Bois	91	http://santeeclairee.com/		Béatrice TOUTAIN Naturopathie Micronutrition Auriculothérapie Essonne (91)	https://www.google.com/maps/place/B%C3%A9atrice+TOUTAIN+Naturopathie+Micronutrition+Auriculoth%C3%A9rapie+Essonne+%2891%29/data=!4m7!3m6!1s0x47e5d906b1a38dbb:0x8dfee6812d56885!8m2!3d48.6505486!4d2.3097084!16s%2Fg%2F11fx7tvqxg!19sChIJu42jsQbZ5UcRhWjVEmju3wg?authuser=0&hl=fr&rclk=1	website_found	
benazzouz-fatima-groslay	Benazzouz	FATIMA	Groslay	95			Benazzouz Fatima	https://www.google.com/maps/place/Benazzouz+Fatima/data=!4m7!3m6!1s0x47e6697ffbdd7449:0x85ace0c77291a95c!8m2!3d48.9864223!4d2.343046!16s%2Fg%2F11f8fnspkp!19sChIJSXTd-39p5kcRXKmRcsfgrIU?authuser=0&hl=fr&rclk=1	no_external_link_found	
bettina-abraham-etampes	Bettina	ABRAHAM	Étampes	91	http://bettina-abraham.fr/		Bettina Abraham	https://www.google.com/maps/place/Bettina+Abraham/data=!4m7!3m6!1s0x47e5c967edf4b9e7:0x2b905ebbb6ae80b3!8m2!3d48.4312045!4d2.1516135!16s%2Fg%2F11gk35zd69!19sChIJ57n07WfJ5UcRs4CutrtekCs?authuser=0&hl=fr&rclk=1	website_found	
betty-sautron-fontainebleau	Betty	SAUTRON	Fontainebleau	77	http://jalimentelavie.com/		Betty Sautron	https://www.google.com/maps/place/Betty+Sautron/data=!4m7!3m6!1s0x47e5f45d78aeaaab:0xc7ce113961adae24!8m2!3d48.404917!4d2.6894392!16s%2Fg%2F11g4cvdjpt!19sChIJq6queF305UcRJK6tYTkRzsc?authuser=0&hl=fr&rclk=1	website_found	
bina-vita-goussainville	Bina	VITA	Goussainville	95			BINA VITA	https://www.google.com/maps/place/BINA+VITA/data=!4m7!3m6!1s0x47e6417337bf71d7:0xe18359052d7d5936!8m2!3d49.0302799!4d2.460991!16s%2Fg%2F11n0z35hg2!19sChIJ13G_N3NB5kcRNll9LQVZg-E?authuser=0&hl=fr&rclk=1	no_external_link_found	
blanche-rautenstrauch-nogent-sur-marne	Blanche	RAUTENSTRAUCH	Nogent-sur-Marne	94	http://www.naturophyto.com/		Blanche RAUTENSTRAUCH - Naturopathe	https://www.google.com/maps/place/Blanche+RAUTENSTRAUCH+-+Naturopathe/data=!4m7!3m6!1s0x47e60d5c639325b7:0xdecc13f467025ef2!8m2!3d48.8357328!4d2.4925894!16s%2Fg%2F11twmnv6jh!19sChIJtyWTY1wN5kcR8l4CZ_QTzN4?authuser=0&hl=fr&rclk=1	website_found	
blandine-paploray-aubervilliers	Blandine	PAPLORAY	Aubervilliers	93	http://www.beholi.fr/		Blandine PAPLORAY - Naturopathe - Massages	https://www.google.com/maps/place/Blandine+PAPLORAY+-+Naturopathe+-+Massages/data=!4m7!3m6!1s0x47e66df83f439575:0x2abc0ed1502f4b07!8m2!3d48.9157491!4d2.3828574!16s%2Fg%2F11splss7w3!19sChIJdZVDP_ht5kcRB0svUNEOvCo?authuser=0&hl=fr&rclk=1	website_found	
body-solara-carrieres-sous-poissy	Body	SOLARA	Carrières-sous-Poissy	78	https://www.bodysolara.fr/		Body Solara - Naturopathie et Massages	https://www.google.com/maps/place/Body+Solara+-+Naturopathie+et+Massages/data=!4m7!3m6!1s0x47e6896bcbeeab7f:0xbd54b61a81811297!8m2!3d48.937119!4d2.0360789!16s%2Fg%2F11xzh5l0yg!19sChIJf6vuy2uJ5kcRlxKBgRq2VL0?authuser=0&hl=fr&rclk=1	website_found	
boukhalil-christine-la-courneuve	Boukhalil	CHRISTINE	La Courneuve	93	https://christine-vous-guide.webnode.fr/		Boukhalil Christine	https://www.google.com/maps/place/Boukhalil+Christine/data=!4m7!3m6!1s0x47e66e404e3aaaa9:0x90d64a57e7d8f7f0!8m2!3d48.9263523!4d2.3832332!16s%2Fg%2F11c5_t_vg4!19sChIJqao6TkBu5kcR8PfY51dK1pA?authuser=0&hl=fr&rclk=1	website_found	
brigitte-gaboriau-clamart	Brigitte	GABORIAU	Clamart	92	https://naturaubepine.com/		Brigitte Gaboriau, Naturopathe et Réflexologue plantaire	https://www.google.com/maps/place/Brigitte+Gaboriau,+Naturopathe+et+R%C3%A9flexologue+plantaire/data=!4m7!3m6!1s0x47e67161b86e6401:0x61c294cbd20d83f9!8m2!3d48.8113713!4d2.270969!16s%2Fg%2F11jb959_m0!19sChIJAWRuuGFx5kcR-YMN0suUwmE?authuser=0&hl=fr&rclk=1	website_found	
bruno-mairet-avon	Bruno	MAIRET	Avon	77	https://www.gorendezvous.com/brunomairet		BRUNO MAIRET	https://www.google.com/maps/place/BRUNO+MAIRET/data=!4m7!3m6!1s0x47e5f51256576535:0xd49a3a0cf1fd4c77!8m2!3d48.4187588!4d2.73229!16s%2Fg%2F11g_qprkwh!19sChIJNWVXVhL15UcRd0z98Qw6mtQ?authuser=0&hl=fr&rclk=1	website_found	
bye-bye-allergies-meaux-meaux	Bye	BYE ALLERGIES MEAUX	Meaux	77	http://www.stephane-horta.fr/		Stéphane Horta – Allergies & Intolérances | Bye Bye Allergies Meaux	https://www.google.com/maps/place/St%C3%A9phane+Horta+%E2%80%93+Allergies+%26+Intol%C3%A9rances+%7C+Bye+Bye+Allergies+Meaux/data=!4m7!3m6!1s0x47e8a10329a9d815:0x97284db21c34e302!8m2!3d48.963133!4d2.89333!16s%2Fg%2F11lzh3qc9k!19sChIJFdipKQOh6EcRAuM0HLJNKJc?authuser=0&hl=fr&rclk=1	website_found	
camille-bretelle-epinay-sur-seine	Camille	BRETELLE	Épinay-sur-Seine	93			BRETELLE Camille - Naturopathie Réflexologie - Epinay-sur-Seine, Enghien-les-Bains, Saint-Gratien, Deuil-la-Barre, Villetaneuse, Villeneuve-la-Garenne, Saint-Denis, Argenteuil, Gennevilliers, Montmagny	https://www.google.com/maps/place/BRETELLE+Camille+-+Naturopathie+R%C3%A9flexologie+-+Epinay-sur-Seine,+Enghien-les-Bains,+Saint-Gratien,+Deuil-la-Barre,+Villetaneuse,+Villeneuve-la-Garenne,+Saint-Denis,+Argenteuil,+Gennevilliers,+Montmagny/data=!4m7!3m6!1s0x47e669d2dea3ac39:0x1bbaceff02e6b1e!8m2!3d48.9561262!4d2.3234527!16s%2Fg%2F11r7qfh2bs!19sChIJOayj3tJp5kcRHmsu8O-suwE?authuser=0&hl=fr&rclk=1	no_external_link_found	
